,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_141376301,0.013651877133105802,0.3184584178498986,0.010368450778731763,0.0382171085407651,0.0022076449345392714,0.040955631399317405,0.0022076449345392714,0.18672089634295821,Repo,1,R_141376301,28,141376301,apache/incubator-hugegraph,True
R_660776503,0.020477815699658702,0.3152610441767068,0.005803532222336529,0.032850977741357756,0.0027852542657203737,0.030716723549488054,0.0027852542657203737,0.1852954972400202,Repo,1,R_660776503,85,660776503,paradedb/paradedb,True
R_432844875,0.0034129692832764505,0.2400611620795107,0.0,0.00333166840237258,0.001051284774656316,0.0034129692832764505,0.001051284774656316,0.0895193177682653,Repo,1,R_432844875,6,432844875,orioledb/orioledb,True
R_607441698,0.006825938566552901,0.23502994011976047,0.007181962691102903,0.004588615542289749,0.0024474895418277937,0.006825938566552901,0.0024474895418277937,0.12122512881577847,Repo,1,R_607441698,27,607441698,lancedb/lancedb,True
R_28738447,0.0034129692832764505,0.2573770491803279,0.0,0.011263128269563367,0.000980466615249828,0.0034129692832764505,0.000980466615249828,0.0992726019018428,Repo,1,R_28738447,6,28738447,apache/kylin,True
R_91593042,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_91593042,5,91593042,bloomberg/comdb2,False
R_372536760,0.017064846416382253,0.29734848484848486,0.00027630931889938035,0.03654643858371355,0.0018830051478004926,0.023890784982935155,0.0018830051478004926,0.15576588936273597,Repo,1,R_372536760,40,372536760,oceanbase/oceanbase,True
R_206417,0.0034129692832764505,0.0,0.0,2.0254001530518505e-14,0.004486280848724062,0.006825938566552901,0.004486280848724062,0.027239021417222058,Repo,1,R_206417,49,206417,apache/couchdb,False
R_146459443,0.0034129692832764505,0.2962264150943396,0.0,0.023810751016795896,0.0008251366175999056,0.0034129692832764505,0.0008251366175999056,0.11828776741826476,Repo,1,R_146459443,25,146459443,vesoft-inc/nebula,True
R_47973088,0.013651877133105802,0.2638655462184874,0.0025655527210403295,0.016788693780316825,0.002756597859082494,0.07167235494880546,0.002756597859082494,0.13994080433358552,Repo,1,R_47973088,17,47973088,gchq/Gaffer,True
R_305513242,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_305513242,15,305513242,fluree/db,False
R_520096046,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_520096046,17,520096046,marqo-ai/marqo,False
R_31976266,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_31976266,7,31976266,apache/asterixdb,False
R_420965027,0.010238907849829351,0.3090551181102362,0.00011534940078233359,0.04535367671968436,0.0017534990066447823,0.04778156996587031,0.0017534990066447823,0.1523895302286167,Repo,1,R_420965027,25,420965027,cnosdb/cnosdb,True
R_54005538,0.006825938566552901,0.3115079365079365,0.0006728357609476409,0.025981986884456427,0.0013548600067759154,0.006825938566552901,0.0013548600067759154,0.13520897526653455,Repo,1,R_54005538,17,54005538,FirebirdSQL/firebird,True
R_510607652,0.0034129692832764505,0.2453125,0.0,0.003789956585894611,0.0012203400918715346,0.0034129692832764505,0.0012203400918715346,0.09250795541973489,Repo,1,R_510607652,56,510607652,pocketbase/pocketbase,True
R_7437073,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_7437073,80,7437073,apache/jena,False
R_344711168,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.020477815699658702,0.005254860746187055,0.031946612959071946,Repo,1,R_344711168,13,344711168,IceFireDB/IceFireDB,False
R_64404140,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.020477815699658702,0.005254860746187055,0.031946612959071946,Repo,1,R_64404140,5,64404140,tidwall/redcon,False
R_49670957,0.006825938566552901,0.2720970537261698,0.007181962691102905,0.017665023417787605,0.0023261382289564043,0.006825938566552901,0.0023261382289564043,0.1401310783669228,Repo,1,R_49670957,21,49670957,eclipse/rdf4j,True
R_170496871,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_170496871,2,170496871,gridgain/gridgain,False
R_65259211,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_65259211,2,65259211,xap/xap,False
R_644742603,0.006825938566552901,0.28136200716845877,0.0,0.021245501413284625,0.0016464638558929868,0.09897610921501707,0.0016464638558929868,0.1241927622675307,Repo,1,R_644742603,12,644742603,cloudberrydb/cloudberrydb,True
R_507829396,0.0034129692832764505,0.2634228187919463,0.0,0.008112242819269002,0.0008379010147971223,0.0034129692832764505,0.0008379010147971223,0.09873828533299511,Repo,1,R_507829396,13,507829396,openGemini/openGemini,True
R_125234630,0.0034129692832764505,0.25363489499192243,0.0,0.004037493624672145,0.0011207560549189124,0.0034129692832764505,0.0011207560549189124,0.09485481184249349,Repo,1,R_125234630,9,125234630,danielealbano/cachegrand,True
R_23247808,0.0034129692832764505,0.22364672364672364,0.0,0.001518017193140518,0.0008881490308397285,0.0034129692832764505,0.0008881490308397285,0.08208109368702081,Repo,1,R_23247808,32,23247808,rqlite/rqlite,True
R_45732002,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_45732002,18,45732002,jnidzwetzki/bboxdb,False
R_21985130,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_21985130,7,21985130,OpenHFT/Chronicle-Map,False
R_385356389,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_385356389,5,385356389,vmware/splinterdb,False
R_543276238,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.0034129692832764505,0.005254860746187055,0.031620156965339895,Repo,1,R_543276238,28,543276238,libsql/libsql,False
R_124315604,0.0034129692832764505,0.20442708333333334,0.0,0.0009221845400727717,0.001782158085244882,0.0034129692832764505,0.001782158085244882,0.08048957278621496,Repo,1,R_124315604,3,124315604,aerospike/aerospike-server,True
R_39519916,0.0034129692832764505,0.18362573099415205,0.0,0.00014117785115170975,0.0015489409733468464,0.006825938566552901,0.0015489409733468464,0.07181051886186156,Repo,1,R_39519916,3,39519916,percona/percona-server-mongodb,True
R_473235285,0.0034129692832764505,0.28035714285714286,0.0,0.011846474510030213,0.0008472669474960961,0.0034129692832764505,0.0008472669474960961,0.10651791109947052,Repo,1,R_473235285,14,473235285,polarsignals/frostdb,True
R_67904342,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.0034129692832764505,0.005254860746187055,0.031620156965339895,Repo,1,R_67904342,4,67904342,Expensify/Bedrock,False
R_9595928,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_9595928,22,9595928,mirage/irmin,False
R_87414843,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_87414843,8,87414843,hyrise/hyrise,False
R_66783145,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_66783145,6,66783145,couchbase/couchbase-lite-core,False
R_207663235,0.0034129692832764505,0.2706896551724138,0.0,0.01942988915397417,0.0008715854095160564,0.0034129692832764505,0.0008715854095160564,0.10759467219458572,Repo,1,R_207663235,7,207663235,cmu-db/bustub,True
R_168712350,0.0034129692832764505,0.25363489499192243,0.0,0.004037493624672145,0.005776133256721627,0.051194539249146756,0.005776133256721627,0.12270140894614535,Repo,1,R_168712350,15,168712350,Snapchat/KeyDB,True
R_143253020,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_143253020,9,143253020,microsoft/FASTER,False
R_4604367,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_4604367,15,4604367,sirixdb/sirix,False
R_90541149,0.017064846416382253,0.2940074906367041,0.00029570012725881745,0.03444187272407403,0.001627804261479404,0.017064846416382253,0.001627804261479404,0.1519328824383235,Repo,1,R_90541149,34,90541149,heavyai/heavydb,True
R_91715647,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_91715647,8,91715647,gnocchixyz/gnocchi,False
R_16189524,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_16189524,41,16189524,OpenNMS/newts,False
R_206686299,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_206686299,19,206686299,rayokota/kareldb,False
R_259542436,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_259542436,8,259542436,LineairDB/LineairDB,False
R_291675222,0.0034129692832764505,0.22953216374269006,0.0,0.004291793629180232,0.0013817025662523075,0.0034129692832764505,0.0013817025662523075,0.08843360020261355,Repo,1,R_291675222,6,291675222,hstreamdb/hstream,True
R_511030127,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_511030127,7,511030127,ceramicstudio/js-composedb,False
R_5683653,0.010238907849829351,0.2912801484230056,0.00018741218432494813,0.052693880480207046,0.0022283942112542336,0.030716723549488054,0.0022283942112542336,0.15308695998145333,Repo,1,R_5683653,12,5683653,apache/drill,True
R_3788366,0.0034129692832764505,0.21418826739427013,0.0,0.0017913120932221316,0.0017768284188460974,0.0034129692832764505,0.0017768284188460974,0.08420556015295047,Repo,1,R_3788366,13,3788366,openlink/virtuoso-opensource,True
R_3766330,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_3766330,2,3766330,pentaho/mondrian,False
R_92329433,0.0034129692832764505,0.2226950354609929,0.0,0.0013151805863193008,0.0014697283032167937,0.0034129692832764505,0.0014697283032167937,0.08501537940128713,Repo,1,R_92329433,12,92329433,canonical/dqlite,True
R_443220240,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_443220240,19,443220240,tinyplex/tinybase,False
R_528766495,0.006825938566552901,0.29904761904761906,0.0,0.028951236233059098,0.001126007863452671,0.006825938566552901,0.001126007863452671,0.12958150034162036,Repo,1,R_528766495,14,528766495,TuGraph-family/tugraph-db,True
R_323389945,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_323389945,6,323389945,logicalclocks/rondb,False
R_73235061,0.006825938566552901,0.27399650959860383,0.0014739652076136882,0.020933008852405212,0.005137424939727344,0.09897610921501707,0.005137424939727344,0.1456174791917677,Repo,1,R_73235061,14,73235061,rayokota/hgraphdb,True
R_735981,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_735981,3,735981,xapian/xapian,False
R_441299511,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_441299511,8,441299511,reductstore/reductstore,False
R_454981666,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_454981666,9,454981666,streamnative/oxia,False
R_639434928,0.0034129692832764505,0.0,0.0,2.0254001530518505e-14,0.004486280848724062,0.006825938566552901,0.004486280848724062,0.027239021417222058,Repo,1,R_639434928,15,639434928,cfu288/SylvieJS,False
R_137869753,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_137869753,11,137869753,appy-one/acebase,False
R_1374129,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_1374129,14,1374129,BaseXdb/basex,False
R_79901405,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_79901405,7,79901405,objectbox/objectbox-java,False
R_664816265,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_664816265,4,664816265,scratchdata/ScratchDB,False
R_206403,0.0034129692832764505,0.2573770491803279,0.0,0.011263128269563367,0.000980466615249828,0.0034129692832764505,0.000980466615249828,0.0992726019018428,Repo,1,R_206403,7,206403,apache/jackrabbit,True
R_664133375,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_664133375,2,664133375,epsilla-cloud/vectordb,False
R_316690542,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_316690542,6,316690542,MonetDB/MonetDB,False
R_23315232,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_23315232,16,23315232,mbdavid/LiteDB,False
R_606125384,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_606125384,9,606125384,paypal/junodb,False
R_574694308,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_574694308,18,574694308,RhizomeDB/rs-rhizome,False
R_223462217,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_223462217,5,223462217,resilientdb/resilientdb,False
R_22475123,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_22475123,10,22475123,amark/gun,False
R_4254338,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_4254338,9,4254338,graphite-project/graphite-web,False
R_166387176,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_166387176,4,166387176,polypheny/Polypheny-DB,False
R_387622288,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_387622288,3,387622288,elliotchance/vsql,False
R_186332888,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_186332888,10,186332888,vearch/vearch,False
R_195895847,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_195895847,11,195895847,hivedb/hive,False
R_50594316,0.0034129692832764505,0.23122238586156113,0.0,0.0055477909264668186,0.001050237924570045,0.0034129692832764505,0.001050237924570045,0.08777315306979454,Repo,1,R_50594316,5,50594316,senx/warp10-platform,True
R_345982729,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_345982729,1,345982729,GreatSQL/GreatSQL,False
R_679889516,0.0034129692832764505,0.19053398058252427,0.0,0.0004653090433417745,0.0018284182866285215,0.0034129692832764505,0.0018284182866285215,0.07585367285119274,Repo,1,R_679889516,19,679889516,fireproof-storage/fireproof,True
R_534109388,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_534109388,3,534109388,EuclidOLAP/EuclidOLAP,False
R_6452529,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_6452529,12,6452529,rethinkdb/rethinkdb,False
R_5761553,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_5761553,4,5761553,oetiker/rrdtool-1.x,False
R_266515876,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_266515876,6,266515876,armink/FlashDB,False
R_270858421,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.013651877133105802,0.005254860746187055,0.031816030561579126,Repo,1,R_270858421,13,270858421,juji-io/datalevin,False
R_18800032,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.013651877133105802,0.005254860746187055,0.031816030561579126,Repo,1,R_18800032,3,18800032,tonsky/datascript,False
R_474070793,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_474070793,2,474070793,SnellerInc/sneller,False
R_411979983,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_411979983,9,411979983,elmarti/camadb,False
R_7502247,0.0034129692832764505,0.2573770491803279,0.0,0.011263128269563367,0.0011727041185666518,0.006825938566552901,0.0011727041185666518,0.10045003509040963,Repo,1,R_7502247,13,7502247,lealone/Lealone,True
R_791522,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.0034129692832764505,0.005254860746187055,0.031620156965339895,Repo,1,R_791522,13,791522,basho/riak_kv,False
R_349627612,0.0034129692832764505,0.21805555555555556,0.0,0.002018287250550621,0.0012527707202186385,0.0034129692832764505,0.0012527707202186385,0.08259362305730682,Repo,1,R_349627612,14,349627612,khonsulabs/bonsaidb,True
R_276042304,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_276042304,9,276042304,skytable/skytable,False
R_138411034,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_138411034,3,138411034,genjidb/genji,False
R_613723,0.0034129692832764505,0.0,0.0,8.486401286518864e-18,0.005254860746187055,0.0034129692832764505,0.005254860746187055,0.031620156965339895,Repo,1,R_613723,17,613723,basho/riak,False
R_49401416,0.006825938566552901,0.29734848484848486,0.0018556267240170182,0.024058160860932085,0.002340721946458771,0.006825938566552901,0.002340721946458771,0.13821548623495714,Repo,1,R_49401416,9,49401416,spacejam/sled,True
R_9074548,0.0034129692832764505,0.2573770491803279,0.0,0.011263128269563367,0.0013649416218834754,0.010238907849829351,0.0013649416218834754,0.10162746827897647,Repo,1,R_9074548,8,9074548,orbisgis/h2gis,True
R_496505424,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_496505424,7,496505424,apache/incubator-horaedb,False
R_642912355,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_642912355,2,642912355,awa-ai/awadb,False
R_298920362,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_298920362,3,298920362,oracle/nosql-java-sdk,False
R_52507351,0.0034129692832764505,0.18601895734597157,0.0,0.00025363190446006987,0.0018863229791424058,0.0034129692832764505,0.0018863229791424058,0.07456032298432347,Repo,1,R_52507351,8,52507351,diennea/herddb,True
R_453191009,0.0034129692832764505,0.1686358754027927,0.0,9.215545816683652e-05,0.0010367520744224488,0.006825938566552901,0.0010367520744224488,0.06380104948760967,Repo,1,R_453191009,7,453191009,ostafen/clover,True
R_865412,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_865412,7,865412,OpenTSDB/opentsdb,False
R_48617634,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_48617634,25,48617634,orbitdb/orbit-db,False
R_11380094,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_11380094,7,11380094,msiemens/tinydb,False
R_210997817,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_210997817,11,210997817,redwood/redwood,False
R_429630067,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_429630067,3,429630067,marsupialtail/quokka,False
R_635374751,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_635374751,4,635374751,jina-ai/vectordb,False
R_7357595,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_7357595,5,7357595,zopefoundation/ZODB,False
R_266444815,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_266444815,10,266444815,earthstar-project/earthstar,False
R_606800919,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_606800919,5,606800919,firstbatchxyz/hollowdb,False
R_26774602,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_26774602,2,26774602,proullon/ramsql,False
R_722117815,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_722117815,2,722117815,cursusdb/cursusdb,False
R_8335020,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_8335020,4,8335020,BrightstarDB/BrightstarDB,False
R_23013460,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_23013460,3,23013460,lsst/qserv,False
R_18351848,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_18351848,8,18351848,typicode/lowdb,False
R_321853986,0.0034129692832764505,0.2962264150943396,0.0,0.023810751016795896,0.0008251366175999056,0.0034129692832764505,0.0008251366175999056,0.11828776741826476,Repo,1,R_321853986,3,321853986,Tencent/Tendis,True
R_8039659,0.0034129692832764505,0.2573770491803279,0.0,0.011263128269563367,0.000980466615249828,0.0034129692832764505,0.000980466615249828,0.0992726019018428,Repo,1,R_8039659,7,8039659,kairosdb/kairosdb,True
R_628503457,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_628503457,6,628503457,jdagdelen/hyperDB,False
R_19271154,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_19271154,2,19271154,JetBrains/xodus,False
R_57401138,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_57401138,4,57401138,bitnine-oss/agensgraph,False
R_81411018,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_81411018,5,81411018,microsoft/GraphEngine,False
R_6427744,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_6427744,6,6427744,Softmotions/ejdb,False
R_160528020,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_160528020,2,160528020,mateusfreira/nun-db,False
R_371172777,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_371172777,2,371172777,kelindar/column,False
R_26917250,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_26917250,2,26917250,pkumod/gStore,False
R_5453989,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_5453989,2,5453989,jankotek/mapdb,False
R_20537104,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_20537104,5,20537104,cayleygraph/cayley,False
R_681142,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_681142,2,681142,Bobris/BTDB,False
R_97518356,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_97518356,4,97518356,dremio/dremio-oss,False
R_129436009,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_129436009,2,129436009,rakibtg/SleekDB,False
R_590507334,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_590507334,3,590507334,StereoDB/StereoDB,False
R_684046299,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_684046299,4,684046299,OpenTenBase/OpenTenBase,False
R_722854801,0.0034129692832764505,0.22953216374269006,0.0,0.002439707513379651,0.001783026770356069,0.0034129692832764505,0.001783026770356069,0.08973613930970854,Repo,1,R_722854801,4,722854801,oasysai/oasysdb,True
R_11654790,0.006825938566552901,0.0,0.0,3.912772147493404e-14,0.0065259736532505075,0.010238907849829351,0.0065259736532505075,0.044818730849203306,Repo,1,R_11654790,5,11654790,techfort/LokiJS,False
R_147880351,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_147880351,2,147880351,njaard/sonnerie,False
R_278320002,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_278320002,5,278320002,estraier/tkrzw,False
R_37285717,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_37285717,4,37285717,pilgr/Paper,False
R_184227406,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_184227406,3,184227406,tikv/agatedb,False
R_597066476,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_597066476,3,597066476,tontinton/dbeel,False
R_52420005,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_52420005,4,52420005,griddb/griddb,False
R_183929744,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_183929744,3,183929744,erikgrinaker/toydb,False
R_33275300,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_33275300,2,33275300,cachelot/cachelot,False
R_197858776,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_197858776,4,197858776,textileio/go-threads,False
R_416174776,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_416174776,3,416174776,pysonDB/pysonDB-v2,False
R_129072319,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_129072319,5,129072319,CovenantSQL/CovenantSQL,False
R_116522453,0.0,0.0,0.0,2.0233157364174995e-24,0.0007882291119330043,0.0,0.0007882291119330043,0.0,Repo,1,R_116522453,3,116522453,akrylysov/pogreb,False
